State,District,Market,Commodity,Variety,Grade,Arrival_Date,Year,Month,Week,Season,Rainfall_mm,Temperature_C,Humidity_percent,Min_Price_Rs_per_Quintal,Max_Price_Rs_per_Quintal,Modal_Price_Rs_per_Quintal
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-07-31,2026,7,44,Monsoon,159.3,27.3,74.7,478.54,506.99,489.76
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-08-07,2026,8,45,Monsoon,277.1,26.9,81.5,467.63,506.09,487.09
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-08-14,2026,8,46,Monsoon,209.2,28.5,88.3,461.16,498.02,483.8
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-08-21,2026,8,47,Monsoon,174.3,28.3,78.2,474.68,513.5,489.74
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-08-28,2026,8,48,Monsoon,195.0,31.1,82.5,473.66,515.12,495.65
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-09-04,2026,9,49,Monsoon,209.4,26.5,76.2,484.58,522.28,503.35
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-09-11,2026,9,50,Monsoon,204.4,27.6,79.0,495.09,530.74,512.77
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-09-18,2026,9,51,Monsoon,232.7,25.0,76.9,486.54,536.39,510.99
Uttar Pradesh,Hathras,Haathras APMC,Potato,Other,FAQ,2026-09-25,2026,9,52,Monsoon,227.4,27.1,69.6,475.98,522.55,500.0
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,62.5,25.1,67.1,2228.05,2229.48,2228.69
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,73.0,25.0,60.7,2184.15,2185.98,2184.98
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-17,2025,10,3,Post-Monsoon,65.8,21.6,39.7,2141.59,2143.01,2142.27
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-24,2025,10,4,Post-Monsoon,56.7,24.8,77.2,2205.29,2206.73,2205.94
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-10-31,2025,10,5,Post-Monsoon,76.1,22.8,65.4,2254.26,2256.06,2255.2
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-07,2025,11,6,Post-Monsoon,64.8,21.9,55.9,2268.58,2270.49,2269.7
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-14,2025,11,7,Post-Monsoon,84.5,28.0,70.4,2277.3,2279.03,2278.19
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-21,2025,11,8,Post-Monsoon,58.4,23.6,66.8,2276.1,2278.04,2277.01
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-11-28,2025,11,9,Post-Monsoon,63.1,21.7,59.3,2237.84,2239.56,2238.61
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-05,2025,12,10,Winter,16.0,17.1,41.4,1544.52,1545.51,1544.94
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-12,2025,12,11,Winter,0.9,16.2,31.3,1542.79,1544.03,1543.5
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-19,2025,12,12,Winter,3.6,15.9,50.4,1563.0,1563.98,1563.5
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2025-12-26,2025,12,13,Winter,25.1,18.3,45.1,1556.5,1557.7,1557.15
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-02,2026,1,14,Winter,26.2,14.8,46.9,1568.11,1569.16,1568.74
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-09,2026,1,15,Winter,0.0,19.8,32.9,1559.89,1561.23,1560.58
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-16,2026,1,16,Winter,15.6,18.2,36.8,1564.64,1565.78,1565.32
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-23,2026,1,17,Winter,8.9,19.9,42.0,1586.67,1587.91,1587.18
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-01-30,2026,1,18,Winter,13.1,14.2,45.6,1577.14,1578.14,1577.61
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-06,2026,2,19,Winter,4.7,21.4,34.9,1627.97,1629.11,1628.56
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-13,2026,2,20,Winter,6.5,23.1,41.6,1617.11,1618.39,1617.7
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-20,2026,2,21,Winter,0.0,20.5,41.9,1623.52,1624.8,1624.24
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-02-27,2026,2,22,Winter,10.5,18.7,39.8,1660.52,1661.65,1661.16
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-06,2026,3,23,Summer,17.3,28.9,39.4,1999.9,2001.7,2000.73
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-13,2026,3,24,Summer,36.9,28.1,34.8,2018.09,2019.54,2018.76
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-20,2026,3,25,Summer,1.7,30.6,44.5,2030.23,2031.76,2030.94
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-03-27,2026,3,26,Summer,25.0,30.4,31.1,2036.45,2038.07,2037.1
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-03,2026,4,27,Summer,35.0,35.8,34.4,2081.85,2083.38,2082.62
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-10,2026,4,28,Summer,36.9,33.2,59.4,2116.0,2117.63,2116.69
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-17,2026,4,29,Summer,34.9,26.6,43.1,2154.85,2156.49,2155.52
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-04-24,2026,4,30,Summer,28.8,28.7,38.0,2211.68,2213.66,2212.68
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-01,2026,5,31,Summer,38.2,31.5,45.2,2231.67,2233.23,2232.31
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-08,2026,5,32,Summer,66.0,30.3,46.8,2222.14,2224.2,2223.14
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-15,2026,5,33,Summer,43.1,31.9,31.9,2238.4,2240.1,2239.3
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-22,2026,5,34,Summer,33.9,32.9,35.6,2244.98,2246.29,2245.67
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-05-29,2026,5,35,Summer,40.3,33.6,40.0,2243.04,2244.54,2243.79
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-05,2026,6,36,Summer,16.1,32.1,36.3,2233.81,2235.59,2234.67
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-12,2026,6,37,Summer,32.0,33.1,41.6,2256.62,2258.45,2257.5
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-19,2026,6,38,Summer,40.2,33.0,32.1,2282.92,2284.53,2283.6
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-06-26,2026,6,39,Summer,40.2,38.1,44.9,2263.48,2265.1,2264.33
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-03,2026,7,40,Monsoon,189.8,28.6,85.8,2620.7,2622.3,2621.53
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-10,2026,7,41,Monsoon,270.9,27.4,76.5,2689.66,2691.71,2690.6
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-17,2026,7,42,Monsoon,152.2,28.4,70.3,2664.98,2666.67,2665.85
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-24,2026,7,43,Monsoon,230.5,27.3,76.6,2724.62,2726.73,2725.93
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-07-31,2026,7,44,Monsoon,215.9,26.1,78.1,2694.5,2696.58,2695.62
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-07,2026,8,45,Monsoon,153.9,27.0,78.4,2714.62,2716.35,2715.62
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-14,2026,8,46,Monsoon,222.8,25.8,71.8,2647.71,2649.6,2648.51
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-21,2026,8,47,Monsoon,250.3,27.6,76.5,2678.45,2680.23,2679.22
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-08-28,2026,8,48,Monsoon,170.6,26.0,81.9,2674.67,2676.85,2675.71
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-04,2026,9,49,Monsoon,224.0,25.6,91.2,2609.91,2611.82,2611.03
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-11,2026,9,50,Monsoon,215.4,28.9,74.6,2596.94,2598.69,2597.8
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-18,2026,9,51,Monsoon,354.5,28.7,73.5,2670.73,2672.88,2671.82
Tamil Nadu,Thirunelveli,Melapalayam(Uzhavar Sandhai ),Potato,Other,Local,2026-09-25,2026,9,52,Monsoon,175.3,27.8,91.8,2699.1,2701.09,2700.0
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,89.7,22.6,55.5,798.29,873.03,843.98
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,50.3,23.9,63.1,807.04,862.83,836.06
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-10-17,2025,10,3,Post-Monsoon,62.4,22.0,50.7,805.66,871.54,837.53
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-10-24,2025,10,4,Post-Monsoon,70.9,25.2,56.6,807.46,864.2,835.39
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-10-31,2025,10,5,Post-Monsoon,36.8,24.8,61.5,792.01,858.24,829.21
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-11-07,2025,11,6,Post-Monsoon,68.4,24.5,52.7,791.4,856.28,827.7
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-11-14,2025,11,7,Post-Monsoon,13.4,26.7,61.7,796.47,855.13,823.69
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-11-21,2025,11,8,Post-Monsoon,38.6,22.3,53.9,781.98,842.31,817.21
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-11-28,2025,11,9,Post-Monsoon,51.5,22.9,66.1,785.24,845.96,815.22
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-12-05,2025,12,10,Winter,13.8,14.7,36.2,527.71,572.36,550.02
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-12-12,2025,12,11,Winter,8.9,22.1,49.8,535.08,574.1,553.79
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-12-19,2025,12,12,Winter,12.7,14.9,39.9,526.18,565.93,546.97
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2025-12-26,2025,12,13,Winter,3.7,19.3,39.7,537.37,577.95,556.41
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-01-02,2026,1,14,Winter,8.6,18.8,44.1,541.98,583.02,563.58
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-01-09,2026,1,15,Winter,0.0,13.8,41.8,547.41,598.58,568.48
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-01-16,2026,1,16,Winter,5.3,16.0,47.4,543.82,589.2,565.7
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-01-23,2026,1,17,Winter,8.0,12.1,46.4,544.36,584.49,567.21
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-01-30,2026,1,18,Winter,14.7,20.2,48.9,543.2,590.72,567.28
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-02-06,2026,2,19,Winter,2.8,13.8,44.3,540.77,590.93,568.64
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-02-13,2026,2,20,Winter,9.6,15.5,58.6,534.02,581.41,558.36
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-02-20,2026,2,21,Winter,8.5,20.8,42.7,533.68,584.16,560.35
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-02-27,2026,2,22,Winter,0.0,15.5,41.4,540.03,585.6,564.2
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-03-06,2026,3,23,Summer,22.3,33.4,35.2,654.06,703.22,679.47
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-03-13,2026,3,24,Summer,7.2,29.6,37.1,647.65,697.28,670.57
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-03-20,2026,3,25,Summer,21.7,32.9,31.5,626.83,682.48,659.99
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-03-27,2026,3,26,Summer,11.1,40.2,53.5,651.89,692.98,671.04
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-04-03,2026,4,27,Summer,61.6,30.9,51.5,632.61,679.54,657.17
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-04-10,2026,4,28,Summer,59.8,37.8,32.6,647.23,691.92,672.83
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-04-17,2026,4,29,Summer,22.9,31.8,37.1,665.3,708.06,686.11
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-04-24,2026,4,30,Summer,26.0,35.3,30.8,662.06,725.85,693.47
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-05-01,2026,5,31,Summer,54.2,31.7,46.0,658.25,704.57,679.07
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-05-08,2026,5,32,Summer,44.2,31.7,30.5,651.67,704.97,678.81
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-05-15,2026,5,33,Summer,13.3,32.0,38.4,653.58,711.05,679.63
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-05-22,2026,5,34,Summer,48.7,32.7,36.2,662.08,710.89,683.94
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-05-29,2026,5,35,Summer,19.3,33.5,27.2,661.4,716.4,690.99
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-06-05,2026,6,36,Summer,15.8,34.1,47.5,664.17,709.95,684.6
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-06-12,2026,6,37,Summer,24.9,31.0,43.8,661.19,723.12,696.87
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-06-19,2026,6,38,Summer,35.2,31.1,37.0,679.74,731.61,703.7
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-06-26,2026,6,39,Summer,51.5,37.9,43.7,680.84,745.66,710.5
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-07-03,2026,7,40,Monsoon,81.0,24.9,84.6,795.44,851.95,815.97
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-07-10,2026,7,41,Monsoon,230.2,27.1,83.3,795.17,858.94,822.35
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-07-17,2026,7,42,Monsoon,223.5,30.1,81.8,768.1,834.11,797.56
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-07-24,2026,7,43,Monsoon,168.6,28.0,80.7,765.97,830.82,803.92
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-07-31,2026,7,44,Monsoon,185.6,30.1,78.8,793.13,860.06,825.51
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-08-07,2026,8,45,Monsoon,254.7,29.0,80.4,802.66,875.8,836.83
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-08-14,2026,8,46,Monsoon,192.9,30.7,76.6,811.53,884.31,846.84
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-08-21,2026,8,47,Monsoon,350.1,24.1,85.2,826.46,890.36,858.36
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-08-28,2026,8,48,Monsoon,239.8,25.6,75.2,842.86,905.37,875.64
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-09-04,2026,9,49,Monsoon,228.3,26.7,77.3,845.44,903.66,874.78
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-09-11,2026,9,50,Monsoon,218.1,29.0,81.5,850.72,926.99,889.46
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-09-18,2026,9,51,Monsoon,163.4,27.0,89.5,864.89,933.25,897.34
Punjab,Mohali,Lalru APMC,Potato,Other,Local,2026-09-25,2026,9,52,Monsoon,244.7,26.4,81.7,861.56,932.87,900.0
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-10-03,2025,10,1,Post-Monsoon,105.2,24.9,54.4,505.82,549.14,523.69
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-10-10,2025,10,2,Post-Monsoon,73.3,23.1,70.1,496.31,544.15,520.01
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-10-17,2025,10,3,Post-Monsoon,7.0,24.2,56.1,496.96,547.12,522.15
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-10-24,2025,10,4,Post-Monsoon,12.8,26.8,49.3,508.73,545.06,526.46
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-10-31,2025,10,5,Post-Monsoon,17.0,23.1,63.9,501.51,547.19,525.36
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-11-07,2025,11,6,Post-Monsoon,75.2,27.0,60.4,487.3,526.66,503.93
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-11-14,2025,11,7,Post-Monsoon,58.0,26.3,66.3,477.95,520.45,498.38
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-11-21,2025,11,8,Post-Monsoon,66.0,25.1,73.2,469.27,511.69,491.29
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-11-28,2025,11,9,Post-Monsoon,60.7,25.6,56.8,473.52,514.61,495.0
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-12-05,2025,12,10,Winter,13.8,16.6,26.4,318.34,349.76,333.59
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-12-12,2025,12,11,Winter,22.4,16.5,57.6,317.83,341.96,331.75
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-12-19,2025,12,12,Winter,7.6,20.2,41.0,324.34,350.59,336.59
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2025-12-26,2025,12,13,Winter,7.7,20.3,53.6,320.35,347.83,333.32
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-01-02,2026,1,14,Winter,0.0,22.2,41.3,319.87,350.18,335.0
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-01-09,2026,1,15,Winter,6.9,15.9,42.9,316.84,344.47,332.57
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-01-16,2026,1,16,Winter,18.2,21.5,45.5,316.31,344.95,330.89
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-01-23,2026,1,17,Winter,0.0,21.5,44.5,310.72,341.71,325.77
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-01-30,2026,1,18,Winter,10.3,16.7,59.3,309.9,338.29,323.88
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-02-06,2026,2,19,Winter,15.5,15.5,44.0,313.42,336.6,326.99
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-02-13,2026,2,20,Winter,0.0,11.5,41.9,308.07,334.02,322.91
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-02-20,2026,2,21,Winter,6.6,18.0,42.8,305.93,336.6,320.09
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-02-27,2026,2,22,Winter,8.4,21.0,36.3,320.65,343.41,331.25
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-03-06,2026,3,23,Summer,80.4,29.1,32.5,375.86,406.82,391.98
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-03-13,2026,3,24,Summer,8.9,37.4,49.6,378.16,412.94,394.76
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-03-20,2026,3,25,Summer,55.6,33.0,35.3,379.18,410.16,391.84
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-03-27,2026,3,26,Summer,7.4,37.2,32.9,383.71,412.75,398.75
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-04-03,2026,4,27,Summer,33.0,33.3,55.6,386.52,421.14,406.75
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-04-10,2026,4,28,Summer,21.6,34.0,37.8,382.39,421.81,403.87
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-04-17,2026,4,29,Summer,54.0,34.3,36.8,395.21,424.59,411.15
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-04-24,2026,4,30,Summer,49.1,34.5,36.3,403.64,439.65,420.24
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-05-01,2026,5,31,Summer,51.0,32.8,55.0,395.07,425.65,408.04
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-05-08,2026,5,32,Summer,22.9,31.9,41.4,397.28,434.91,414.12
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-05-15,2026,5,33,Summer,13.1,34.5,26.0,394.72,428.75,410.2
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-05-22,2026,5,34,Summer,55.9,31.2,35.0,404.98,438.94,419.17
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-05-29,2026,5,35,Summer,25.9,27.1,32.6,398.15,428.05,414.98
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-06-05,2026,6,36,Summer,43.1,30.7,39.5,405.56,437.3,419.59
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-06-12,2026,6,37,Summer,65.0,37.2,32.7,394.43,426.1,409.35
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-06-19,2026,6,38,Summer,51.4,34.6,36.5,401.53,432.78,417.02
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-06-26,2026,6,39,Summer,18.4,32.7,41.7,404.84,433.8,418.31
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-07-03,2026,7,40,Monsoon,114.6,27.6,81.5,472.22,510.25,491.34
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-07-10,2026,7,41,Monsoon,272.2,28.6,83.6,462.19,506.01,487.04
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-07-17,2026,7,42,Monsoon,212.3,31.4,79.4,468.05,507.04,489.57
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-07-24,2026,7,43,Monsoon,273.9,26.8,74.9,484.4,522.96,501.71
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-07-31,2026,7,44,Monsoon,207.0,25.3,83.3,484.91,519.75,502.52
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-08-07,2026,8,45,Monsoon,240.1,27.8,74.7,485.14,526.89,506.76
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-08-14,2026,8,46,Monsoon,147.5,29.1,75.7,490.5,535.17,513.09
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-08-21,2026,8,47,Monsoon,195.1,27.6,79.4,479.75,520.7,502.17
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-08-28,2026,8,48,Monsoon,219.0,28.0,83.2,480.99,522.87,499.25
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-09-04,2026,9,49,Monsoon,137.1,29.8,78.0,490.43,530.16,508.77
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-09-11,2026,9,50,Monsoon,188.3,31.0,84.6,475.64,520.42,494.16
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-09-18,2026,9,51,Monsoon,166.4,28.1,83.4,480.08,521.57,503.44
Uttar Pradesh,Farukhabad,Mohamadabad APMC,Potato,Other,FAQ,2026-09-25,2026,9,52,Monsoon,274.8,27.0,85.2,478.11,526.06,500.0
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Potato,Other,Local,2025-10-03,2025,10,1,Post-Monsoon,93.7,21.5,63.4,2649.85,2867.91,2764.73
Tamil Nadu,Vellore,Kahithapattarai(Uzhavar Sandhai ),Potato,Other,Local,2025-10-10,2025,10,2,Post-Monsoon,114.4,20.9,58.7,2695.62,2925.38,2812.09
